date,streak_len,next_1d_ret,max_bounce_3d,rsi,close,vix,vix_bucket,rsi_bucket
2025-06-03,2,0.026777553201076332,0.0845810214091688,33.906209508674266,1553.54,21.16,20-25,30-50
2025-06-07,2,-0.03243713744848953,0.05147090153207508,41.4246229262813,1642.87,21.33,20-25,30-50
2025-06-08,3,0.03755079958227969,0.1032348167440457,38.619064789203776,1589.58,21.33,20-25,30-50
2025-06-15,2,0.022742652424865728,0.04756186558747433,36.53862091400642,1507.3,24.29,20-25,30-50
2025-07-05,2,-0.038305477411881395,-0.03830547741188144,42.2931481955287,1510.75,23.77,20-25,30-50
2025-07-06,3,-0.019038048565607646,-0.019038048565607677,39.08601289238448,1452.88,23.77,20-25,30-50
2025-07-07,4,-0.014243415051711228,-0.014243415051711283,37.617686100566914,1425.22,23.77,20-25,30-50
2025-07-08,5,-0.027795176949577338,-0.027795176949577328,36.5329729312829,1404.92,22.34,20-25,30-50
2025-07-09,6+,-0.02905108099599507,-0.02905108099599511,34.473670891747176,1365.87,19.58,16-20,30-50
2025-07-10,6+,-0.023767333489168152,-0.023767333489168204,32.470754923494496,1326.19,20.04,20-25,30-50
2025-07-11,6+,-0.012806352197857529,-0.012806352197857487,30.9333057725229,1294.67,21.5,20-25,30-50
2025-07-12,6+,-0.025139074713048326,-0.025115602187639297,30.12528497376944,1278.09,18.07,16-20,30-50
2025-07-13,6+,-0.03813124016822367,0.06834087771678052,28.567935961913008,1245.96,18.07,16-20,<30
2025-07-14,6+,0.03966790437648626,0.11069297843047257,26.39505309305777,1198.45,18.07,16-20,<30
2025-07-18,2,-0.04472006564413311,-0.044720065644133104,36.595339441768196,1267.44,17.1,16-20,30-50
2025-07-19,3,-0.038562555750107363,0.02442267666589575,33.406784558659865,1210.76,16.03,16-20,30-50
2025-07-20,4,0.037059626998376505,0.065511524221052,31.009899586312486,1164.07,16.03,16-20,30-50
2025-07-26,2,-0.07042977672513351,-0.006886204832986415,37.86377597968919,1186.43,17.29,16-20,30-50
2025-07-27,3,-0.005748637645415999,0.06835801137033386,33.30016387459082,1102.87,17.29,16-20,30-50
2025-07-28,4,0.07453512443799992,0.08332649357518729,32.97541283292979,1096.53,17.29,16-20,30-50
2025-08-07,2,-0.07342291954902713,-0.06942686408995903,53.8441200554457,1358.84,21.18,20-25,>50
2025-08-08,3,-0.04814664792267298,0.0043127069980224,46.73495386290845,1259.07,20.28,20-25,30-50
2025-08-09,4,0.055112854103216646,0.09781801493595896,43.018440579741906,1198.45,19.42,16-20,30-50
2025-08-17,2,-0.00183270461383378,-0.0018327046138337613,50.90038140877845,1309.54,19.06,16-20,>50
2025-08-18,3,-0.062158605811160283,-0.062158605811160235,50.698668280417834,1307.14,19.06,16-20,>50
2025-08-19,4,-0.03234384814298186,-0.030516604263025295,44.29840255953257,1225.89,18.13,16-20,30-50
2025-08-20,5,0.0018883193957377475,0.001888319395737801,41.54229332282656,1186.24,18.85,16-20,30-50
2025-08-26,2,0.0026141013680156533,0.032274452932319765,36.801763725876555,1082.59,17.73,16-20,30-50
2025-09-04,2,-0.011912297359074397,-0.011912297359074404,44.29007702849064,1137.48,17.48,16-20,30-50
2025-09-05,3,-0.01490306335803826,-0.014903063358038312,43.05460203927026,1123.93,16.35,16-20,30-50
2025-09-06,4,-0.03348145739626818,-0.03348145739626814,41.51300148785135,1107.18,17.56,16-20,30-50
2025-09-07,5,-0.014774182093429622,-0.014774182093429598,38.24889977802766,1070.11,17.56,16-20,30-50
2025-09-08,6+,-0.01186569287679029,-0.01186569287679028,36.915731433491686,1054.3,17.56,16-20,30-50
2025-09-09,6+,-0.038261069889325094,-0.038261069889325115,35.850911027935,1041.79,16.63,16-20,30-50
2025-09-10,6+,-0.029982134480452727,-0.029982134480452692,32.62210783287493,1001.93,17.32,16-20,30-50
2025-09-11,6+,-0.05519143112903724,-0.055191431129037224,30.4000135948622,971.89,16.32,16-20,30-50
2025-09-12,6+,-0.045510481894908805,-0.04551048189490876,26.879219462954367,918.25,15.39,<16,<30
2025-09-13,6+,-0.04216963694863429,-0.04216963694863432,24.498667815209927,876.46,16.35,16-20,<30
2025-09-14,6+,-0.046670637284097594,-0.046670637284097614,22.592870775256216,839.5,16.35,16-20,<30
2025-09-15,6+,-0.03908436625349876,-0.039084366253498704,20.750099183664275,800.32,16.35,16-20,<30
2025-09-16,6+,-0.029413294497035225,-0.029413294497035274,19.390309249891956,769.04,16.28,16-20,<30
2025-09-17,6+,-0.025146700249189413,-0.02514670024918944,18.448788209546834,746.42,14.83,<16,<30
2025-09-18,6+,-0.0329141757713185,-0.032914175771318534,17.68156395177938,727.65,17.35,16-20,<30
2025-09-19,6+,-0.031249111837430732,-0.031249111837430735,16.725765312963674,703.7,15.26,<16,<30
2025-09-20,6+,-0.045268515937862186,-0.04526851593786216,15.877128093463625,681.71,12.45,<16,<30
2025-09-21,6+,-0.04566336329415388,-0.04566336329415384,14.746353377441835,650.85,12.45,<16,<30
2025-09-22,6+,-0.02047880475906816,-0.020478804759068193,13.732029965394617,621.13,12.45,<16,<30
2025-09-23,6+,-0.021778077283410857,-0.02177807728341086,13.310047497584463,608.41,14.2,<16,<30
2025-09-24,6+,-0.04039249949593382,-0.040392499495933806,12.866506509569291,595.16,15.5,<16,<30
2025-09-25,6+,-0.03790797030396409,-0.0379079703039641,12.079962532218985,571.12,15.11,<16,<30
2025-09-26,6+,-0.025042313502101954,-0.02504231350210201,11.403845595560185,549.47,17.85,16-20,<30
2025-09-27,6+,-0.02561087155363917,-0.025610871553639145,10.983093651561305,535.71,20.64,20-25,<30
2025-09-28,6+,-0.030536983467116197,0.013391061131439317,10.56454498717116,521.99,20.64,20-25,<30
2025-09-29,6+,0.009900207489378587,0.045311728090109686,10.0837475679011,506.05,20.64,20-25,<30
2025-10-03,2,0.041334874561178125,0.20160116448326057,13.465928822101915,467.16,24.23,20-25,<30
2025-10-12,2,0.028144034396273554,0.08710139734862057,37.39047790604991,558.2,20.52,20-25,30-50
2025-10-16,2,-0.03099472276440407,-0.030994722764404122,39.203944076845126,553.32,17.82,16-20,30-50
2025-10-17,3,-0.0375067609153813,-0.03750676091538135,37.08924386516152,536.17,18.59,16-20,30-50
2025-10-18,4,-0.02300120141068862,-0.02300120141068858,34.723971955203424,516.06,18.03,16-20,30-50
2025-10-19,5,-0.030246534044705342,-0.03024653404470537,33.37118904670848,504.19,18.03,16-20,30-50
2025-10-20,6+,-0.038000572667402976,-0.010676156583629833,31.66442261672384,488.94,18.03,16-20,30-50
2025-10-21,6+,0.02840377583127829,0.028403775831278198,29.673167656139995,470.36,16.96,16-20,<30
2025-10-24,2,-0.015518571586024432,0.015055659649509624,29.457148823820674,453.65,12.91,<16,<30
2025-10-25,3,0.031056178768948284,0.031056178768948308,28.673477639287455,446.61,12.88,<16,<30
2025-10-28,2,-0.01667589261001945,-0.016675892610019415,29.06889021325172,433.56,12.66,<16,<30
2025-10-29,3,-0.0325100274435296,-0.03251002744352956,28.19134581441878,426.33,13.65,<16,<30
2025-10-30,4,-0.023274419957815207,-0.02327441995781517,26.537445325255874,412.47,13.5,<16,<30
2025-10-31,5,-0.04822895723186138,-0.04822895723186141,25.42483178461785,402.87,12.31,<16,<30
2025-11-01,6+,-0.031139161276862115,-0.031139161276862084,23.295948387271835,383.44,12.61,<16,<30
2025-11-02,6+,-0.03830417227456262,-0.038304172274562634,22.072831281390023,371.5,12.61,<16,<30
2025-11-03,6+,-0.030005318106753887,0.004758306043048802,20.67932401014731,357.27,12.61,<16,<30
2025-11-04,6+,-0.019246861924686276,0.10982542201702496,19.67176808811422,346.55,14.33,<16,<30
2025-11-05,6+,0.056166882429092624,0.13160527244909972,19.04984039511828,339.88,14.19,<16,<30
2025-11-09,2,-0.010448163338622085,-0.004161302876987056,27.784270264672188,334.03,14.52,<16,<30
2025-11-10,3,-0.010165184243964509,0.00635324015247766,27.359572126210693,330.54,14.52,<16,<30
2025-11-11,4,0.016688061617458283,0.05091998288403927,26.932736773339172,327.18,14.17,<16,<30
2025-11-19,2,-0.017873494997456496,0.0014244531117515993,30.10751357007183,294.85,13.38,<16,30-50
2025-11-20,3,-0.0160922715657158,0.019649147040541468,29.340773167343727,289.58,12.78,<16,<30
2025-11-21,4,0.036325986241751984,0.03632598624175195,28.646071229707147,284.92,13.12,<16,<30
2025-11-24,2,0.014592215174517476,0.014592215174517474,31.235276480194017,288.51,13.22,<16,30-50
2025-11-27,2,-0.04021646465769679,0.01063790355461657,28.594630302069902,269.79,11.55,<16,<30
2025-11-28,3,0.043098787363868185,0.10620220900594732,26.693676880477113,258.94,12.27,<16,<30
2025-12-07,2,0.021948866377231147,0.036742241517928875,32.64729740430079,248.76,11.1,<16,30-50
2025-12-11,2,-0.03383832359139538,-0.03383832359139536,34.96847855221105,251.49,11.69,<16,30-50
2025-12-12,3,-0.027738908552144115,-0.027738908552144132,32.69856779108326,242.98,10.0,<16,30-50
2025-12-13,4,-0.024720623095157435,-0.02472062309515748,30.98313979645836,236.24,12.85,<16,30-50
2025-12-14,5,-0.018576388888888906,-0.018576388888888892,29.537198384246622,230.4,12.85,<16,<30
2025-12-15,6+,-0.019547143109853282,-0.019547143109853244,28.4878946240608,226.12,12.85,<16,<30
2025-12-16,6+,-0.025845737483085163,-0.025845737483085204,27.405146977210734,221.7,13.24,<16,<30
2025-12-17,6+,-0.023197666342547496,-0.023197666342547534,26.02424736200072,215.97,12.75,<16,<30
2025-12-18,6+,-0.047544558210087184,-0.047544558210087226,24.84543581993765,210.96,13.46,<16,<30
2025-12-19,6+,-0.03966555516846659,-0.03966555516846662,22.634922651213046,200.93,17.66,16-20,<30
2025-12-20,6+,-0.04804104477611948,-0.04804104477611945,21.033520086948556,192.96,17.11,16-20,<30
2025-12-21,6+,-0.013609886221351175,-0.010942348521966306,19.32128422031957,183.69,17.11,16-20,<30
2025-12-22,6+,-0.04564269551299749,0.0027043435068160996,18.87502809113961,181.19,17.11,16-20,<30
2025-12-23,6+,0.05065926439972257,0.05065926439972253,17.440047421902108,172.92,19.95,16-20,<30
2025-12-26,2,-0.025197130491492303,0.008181656489002336,21.198435074657766,168.67,17.39,16-20,<30
2025-12-27,3,-0.0114949519523172,0.03424157645055361,20.331080878233465,164.42,20.06,20-25,<30
2025-12-28,4,0.04626838122192822,0.04626838122192832,19.940345337708038,162.53,20.06,20-25,<30
2025-12-31,2,-0.024284909557489076,-0.024284909557489038,23.291218621589692,159.77,20.17,20-25,<30
2026-01-01,3,-0.04406953621143095,-0.04406953621143099,22.312403760992055,155.89,19.68,16-20,<30
2026-01-02,4,-0.025097302375520103,-0.01395785800563691,20.65706581578091,149.02,17.33,16-20,<30
2026-01-03,5,-0.017483480176211375,0.01142621145374447,19.796036183940913,145.28,18.59,16-20,<30
2026-01-04,6+,0.029424127784783538,0.02942412778478344,19.210393760558304,142.74,18.59,16-20,<30
2026-01-07,2,0.07318784099766162,0.15798908807482448,18.573361174338785,128.3,19.94,16-20,<30
2026-01-22,2,0.0861086765994743,0.12394098743791995,34.24221124601745,136.92,20.43,20-25,30-50
2026-01-26,2,0.023971207388292726,0.06675268233057187,43.17825006928685,147.26,15.16,<16,30-50
2026-01-30,2,0.03847176079734216,0.0779401993355481,45.79684898316815,150.5,17.29,16-20,30-50
2026-02-03,2,0.036897980321077384,0.09159761781460388,48.59632574781026,154.48,18.44,16-20,30-50
2026-02-12,2,0.0019403347077371347,0.0019403347077372158,53.093130791702016,164.92,20.05,20-25,>50
2026-02-15,2,0.03466135458167341,0.0346613545816733,42.75310157344739,150.6,17.08,16-20,30-50
2026-02-24,2,-0.030849549121974462,-0.030849549121974445,40.69147076618157,147.49,18.42,16-20,30-50
2026-02-25,3,-0.03987687141457952,-0.03987687141457946,37.26545708228031,142.94,16.06,16-20,30-50
2026-02-26,4,-0.010055377440979285,-0.010055377440979273,33.46430176032739,137.24,18.07,16-20,30-50
2026-02-27,5,-0.04578242308258518,-0.04578242308258521,32.59737831084355,135.86,23.05,20-25,30-50
2026-02-28,6+,-0.031780314717679614,-0.031780314717679656,28.956240330461867,129.64,23.41,20-25,<30
2026-03-01,6+,-0.05584767367750154,-0.037603569152326315,26.819295344741008,125.52,23.41,20-25,<30
2026-03-02,6+,0.019323263859589934,0.01932326385958984,23.624653979428743,118.51,23.41,20-25,<30
2026-03-05,2,-0.014975801296685187,-0.01497580129668524,21.853871547771263,109.51,22.22,20-25,<30
2026-03-06,3,-0.03912116436451285,-0.03912116436451283,21.228687751510805,107.87,23.57,20-25,<30
2026-03-07,4,-0.04573082489146174,-0.045730824891461734,19.66940845513028,103.65,26.84,>=25,<30
2026-03-08,5,-0.01749064806389633,-0.01749064806389637,18.064408301551182,98.91,26.84,>=25,<30
2026-03-09,6+,-0.02191809014200463,-0.021918090142004625,17.503037716211338,97.18,26.84,>=25,<30
2026-03-10,6+,-0.050710152551288745,-0.03608627038400834,16.81037548155703,95.05,26.8,>=25,<30
2026-03-11,6+,0.015405075917100719,0.015405075917100748,15.3317694321764,90.23,27.41,>=25,<30
2026-03-14,2,-0.0181265206812653,-0.018126520681265315,14.686467273157135,82.2,25.05,>=25,<30
2026-03-15,3,-0.015983149547763476,-0.0159831495477635,14.26237355514067,80.71,25.05,>=25,<30
2026-03-16,4,-0.03714429614706627,-0.03714429614706626,13.888446999898377,79.42,25.05,>=25,<30
2026-03-17,5,-0.07257748136524123,-0.020792467634366464,13.046097886079863,76.47,24.26,20-25,<30
2026-03-18,6+,0.0032430908065426145,0.15933446136491816,11.61838800874763,70.92,23.35,20-25,<30
