,Open,High,Low,Close,Volume,Ticker,data_range,total_rows,missing_values
2024-11-04 19:35,407.29,407.48,406.94,406.98,78012.0,MSFT,,,
2024-11-04 19:40,406.98,407.03,406.74,406.99,83260.0,MSFT,,,
2024-11-04 19:45,406.98,407.11,406.8,406.99,108567.0,MSFT,,,
2024-11-04 19:50,407.01,407.12,406.7,406.96,125401.0,MSFT,,,
2024-11-04 19:55,407.0,407.39,406.99,407.19,104884.0,MSFT,,,
2024-11-04 20:00,407.11,407.35,406.92,407.09,89970.0,MSFT,,,
2024-11-04 20:05,407.2,407.33,406.57,406.78,150784.0,MSFT,,,
2024-11-04 20:10,406.8,407.59,406.75,407.45,161775.0,MSFT,,,
2024-11-04 20:15,407.43,407.82,407.41,407.5,116781.0,MSFT,,,
2024-11-04 20:20,407.46,408.08,407.46,407.94,125863.0,MSFT,,,
2024-11-04 20:25,407.99,408.03,407.53,407.57,76070.0,MSFT,,,
2024-11-04 20:30,407.58,407.68,407.42,407.61,72642.0,MSFT,,,
2024-11-04 20:35,407.6,407.88,407.5,407.71,73474.0,MSFT,,,
2024-11-04 20:40,407.74,407.86,407.62,407.79,70533.0,MSFT,,,
2024-11-04 20:45,407.8,408.23,407.79,407.97,91050.0,MSFT,,,
2024-11-04 20:50,407.95,408.0,407.81,407.83,49470.0,MSFT,,,
2024-11-04 20:55,407.77,407.83,407.61,407.76,111518.0,MSFT,,,
2024-11-04 21:00,407.76,408.03,407.76,407.96,138127.0,MSFT,,,
2024-11-04 21:05,407.95,408.34,407.92,407.99,105183.0,MSFT,,,
2024-11-04 21:10,407.96,408.23,407.9,408.21,73619.0,MSFT,,,
2024-11-04 21:15,408.26,408.4,408.11,408.15,83653.0,MSFT,,,
2024-11-04 21:20,408.14,408.22,408.01,408.01,67804.0,MSFT,,,
2024-11-04 21:25,408.04,408.27,407.88,407.88,74918.0,MSFT,,,
2024-11-04 21:30,407.87,408.34,407.78,408.08,90003.0,MSFT,,,
2024-11-04 21:35,408.08,408.32,407.93,408.2,109576.0,MSFT,,,
2024-11-04 21:40,408.22,408.33,408.03,408.17,73568.0,MSFT,,,
2024-11-04 21:45,408.14,408.25,407.93,408.06,89268.0,MSFT,,,
2024-11-04 21:50,408.05,408.36,408.01,408.09,67847.0,MSFT,,,
2024-11-04 21:55,408.06,408.31,407.93,408.12,78258.0,MSFT,,,
2024-11-04 22:00,408.11,408.2,407.85,407.86,77640.0,MSFT,,,
2024-11-04 22:05,407.88,408.07,407.8,407.8,79528.0,MSFT,,,
2024-11-04 22:10,407.82,407.87,407.46,407.47,97797.0,MSFT,,,
2024-11-04 22:15,407.46,407.77,407.38,407.66,108518.0,MSFT,,,
2024-11-04 22:20,407.68,407.78,407.43,407.7,151480.0,MSFT,,,
2024-11-04 22:25,407.74,407.9,407.44,407.47,97457.0,MSFT,,,
2024-11-04 22:30,407.47,407.54,407.08,407.31,156546.0,MSFT,,,
2024-11-04 22:35,407.3,407.36,406.93,407.11,148763.0,MSFT,,,
2024-11-04 22:40,407.11,407.76,407.04,407.7,204798.0,MSFT,,,
2024-11-04 22:45,407.73,408.36,407.63,408.31,254727.0,MSFT,,,
2024-11-04 22:50,408.39,408.79,407.97,408.61,341533.0,MSFT,,,
2024-11-04 22:55,408.68,408.83,408.29,408.66,969997.0,MSFT,,,
2024-11-05 16:30,408.33,411.38,408.08,410.14,922991.0,MSFT,,,
2024-11-05 16:35,410.14,412.41,409.83,411.8,409165.0,MSFT,,,
2024-11-05 16:40,411.76,412.01,411.0,411.33,221896.0,MSFT,,,
2024-11-05 16:45,411.34,412.47,411.0,412.05,375091.0,MSFT,,,
2024-11-05 16:50,412.07,412.12,411.66,411.9,153975.0,MSFT,,,
2024-11-05 16:55,411.91,412.9,411.79,412.88,346998.0,MSFT,,,
2024-11-05 17:00,412.89,413.53,412.51,412.71,300626.0,MSFT,,,
2024-11-05 17:05,412.71,412.98,412.23,412.23,249635.0,MSFT,,,
2024-11-05 17:10,412.27,412.54,411.91,412.33,195298.0,MSFT,,,
2024-11-05 17:15,412.35,413.15,412.18,412.88,288842.0,MSFT,,,
2024-11-05 17:20,412.87,413.46,412.49,413.19,167686.0,MSFT,,,
2024-11-05 17:25,413.21,413.31,412.43,412.49,139898.0,MSFT,,,
2024-11-05 17:30,412.48,412.82,412.33,412.71,198836.0,MSFT,,,
2024-11-05 17:35,412.71,412.83,412.31,412.42,159195.0,MSFT,,,
2024-11-05 17:40,412.41,412.62,412.02,412.22,86100.0,MSFT,,,
2024-11-05 17:45,412.27,412.76,411.82,412.65,89634.0,MSFT,,,
2024-11-05 17:50,412.68,412.76,411.92,412.1,72696.0,MSFT,,,
2024-11-05 17:55,412.11,412.14,411.52,411.74,101839.0,MSFT,,,
2024-11-05 18:00,411.74,412.15,411.39,411.94,94924.0,MSFT,,,
2024-11-05 18:05,411.91,412.85,411.73,412.84,702040.0,MSFT,,,
2024-11-05 18:10,412.77,412.79,412.18,412.54,84154.0,MSFT,,,
2024-11-05 18:15,412.53,413.4,412.5,413.4,351331.0,MSFT,,,
2024-11-05 18:20,413.39,413.86,413.28,413.81,216563.0,MSFT,,,
2024-11-05 18:25,413.79,413.94,413.51,413.59,116184.0,MSFT,,,
2024-11-05 18:30,413.59,414.42,413.42,414.16,173819.0,MSFT,,,
2024-11-05 18:35,414.14,414.14,413.69,413.69,80996.0,MSFT,,,
2024-11-05 18:40,413.75,413.79,412.8,412.83,1146795.0,MSFT,,,
2024-11-05 18:45,412.86,413.93,412.83,413.78,105703.0,MSFT,,,
2024-11-05 18:50,413.78,414.3,413.5,414.27,129345.0,MSFT,,,
2024-11-05 18:55,414.27,414.55,414.15,414.43,94254.0,MSFT,,,
2024-11-05 19:00,414.46,414.77,414.33,414.63,103470.0,MSFT,,,
2024-11-05 19:05,414.66,414.66,414.3,414.45,64387.0,MSFT,,,
2024-11-05 19:10,414.48,414.86,414.15,414.78,88790.0,MSFT,,,
2024-11-05 19:15,414.8,414.9,414.6,414.82,85266.0,MSFT,,,
2024-11-05 19:20,414.84,414.87,414.53,414.63,133081.0,MSFT,,,
2024-11-05 19:25,414.6,414.78,414.26,414.29,81500.0,MSFT,,,
2024-11-05 19:30,414.31,414.7,414.26,414.4,64428.0,MSFT,,,
2024-11-05 19:35,414.38,414.48,414.07,414.08,77307.0,MSFT,,,
2024-11-05 19:40,414.09,414.26,414.0,414.13,51869.0,MSFT,,,
2024-11-05 19:45,414.17,414.43,414.07,414.12,79104.0,MSFT,,,
2024-11-05 19:50,414.17,414.37,414.03,414.28,415164.0,MSFT,,,
2024-11-05 19:55,414.3,414.3,413.23,413.44,126781.0,MSFT,,,
2024-11-05 20:00,413.42,413.72,413.16,413.53,110643.0,MSFT,,,
2024-11-05 20:05,413.55,413.77,413.26,413.26,70916.0,MSFT,,,
2024-11-05 20:10,413.27,413.27,412.35,412.44,139854.0,MSFT,,,
2024-11-05 20:15,412.42,412.82,412.31,412.36,109843.0,MSFT,,,
2024-11-05 20:20,412.38,412.4,411.9,412.01,107375.0,MSFT,,,
2024-11-05 20:25,412.02,412.24,411.77,411.78,107134.0,MSFT,,,
2024-11-05 20:30,411.79,412.15,411.7,411.84,116777.0,MSFT,,,
2024-11-05 20:35,411.84,411.84,411.1,411.3,125425.0,MSFT,,,
2024-11-05 20:40,411.3,411.82,411.24,411.67,133290.0,MSFT,,,
2024-11-05 20:45,411.72,412.1,411.55,411.63,97498.0,MSFT,,,
2024-11-05 20:50,411.62,412.0,411.45,411.85,72515.0,MSFT,,,
2024-11-05 20:55,411.83,411.96,411.67,411.68,69741.0,MSFT,,,
2024-11-05 21:00,411.67,411.94,411.52,411.64,63032.0,MSFT,,,
2024-11-05 21:05,411.58,411.84,411.52,411.7,74543.0,MSFT,,,
2024-11-05 21:10,411.7,411.85,411.5,411.58,70178.0,MSFT,,,
2024-11-05 21:15,411.56,411.59,411.2,411.28,99117.0,MSFT,,,
2024-11-05 21:20,411.27,411.29,410.96,411.08,114280.0,MSFT,,,
2024-11-05 21:25,411.12,411.58,411.01,411.33,129347.0,MSFT,,,
2024-11-05 21:30,411.32,411.67,411.16,411.51,72809.0,MSFT,,,
2024-11-05 21:35,411.52,412.27,411.52,412.21,92624.0,MSFT,,,
2024-11-05 21:40,412.2,412.33,411.95,412.08,101306.0,MSFT,,,
2024-11-05 21:45,412.08,412.36,411.99,412.05,53000.0,MSFT,,,
2024-11-05 21:50,412.05,412.05,411.41,411.45,74194.0,MSFT,,,
2024-11-05 21:55,411.52,411.58,411.08,411.31,104412.0,MSFT,,,
2024-11-05 22:00,411.21,411.56,411.05,411.38,58176.0,MSFT,,,
2024-11-05 22:05,411.4,411.94,411.4,411.89,65200.0,MSFT,,,
2024-11-05 22:10,411.9,412.04,411.7,411.8,97609.0,MSFT,,,
2024-11-05 22:15,411.73,412.09,411.6,412.04,94845.0,MSFT,,,
2024-11-05 22:20,412.04,412.07,411.77,411.77,76016.0,MSFT,,,
2024-11-05 22:25,411.77,412.05,411.52,412.0,118606.0,MSFT,,,
2024-11-05 22:30,411.97,412.35,411.95,412.11,134527.0,MSFT,,,
2024-11-05 22:35,412.12,412.25,411.97,412.05,128047.0,MSFT,,,
2024-11-05 22:40,412.01,412.01,411.24,411.43,168428.0,MSFT,,,
2024-11-05 22:45,411.43,411.72,411.31,411.52,129609.0,MSFT,,,
2024-11-05 22:50,411.49,411.49,410.75,410.89,470131.0,MSFT,,,
2024-11-05 22:55,410.89,411.54,410.89,411.48,739522.0,MSFT,,,
2024-11-06 16:30,412.43,414.26,410.52,414.26,2368899.0,MSFT,,,
2024-11-06 16:35,414.13,416.95,414.0,416.35,986412.0,MSFT,,,
2024-11-06 16:40,416.27,417.98,415.08,415.88,895150.0,MSFT,,,
2024-11-06 16:45,415.89,417.17,415.68,415.89,541913.0,MSFT,,,
2024-11-06 16:50,415.94,417.25,415.0,416.43,494673.0,MSFT,,,
2024-11-06 16:55,416.44,417.8,416.38,417.49,407278.0,MSFT,,,
2024-11-06 17:00,417.54,418.97,417.41,418.17,551081.0,MSFT,,,
2024-11-06 17:05,418.17,418.47,417.09,418.31,361223.0,MSFT,,,
2024-11-06 17:10,418.33,418.93,417.76,418.35,298568.0,MSFT,,,
2024-11-06 17:15,418.34,418.91,417.62,418.5,358790.0,MSFT,,,
2024-11-06 17:20,418.5,419.4,418.46,419.18,337388.0,MSFT,,,
2024-11-06 17:25,419.16,419.99,418.85,419.94,278768.0,MSFT,,,
2024-11-06 17:30,419.91,420.39,419.0,419.14,405422.0,MSFT,,,
2024-11-06 17:35,419.13,419.18,417.81,418.11,207247.0,MSFT,,,
2024-11-06 17:40,418.11,418.55,417.59,417.64,197669.0,MSFT,,,
2024-11-06 17:45,417.58,417.95,417.23,417.74,226383.0,MSFT,,,
2024-11-06 17:50,417.73,417.73,416.28,416.6,234186.0,MSFT,,,
2024-11-06 17:55,416.63,417.18,416.15,416.29,220621.0,MSFT,,,
2024-11-06 18:00,416.25,416.28,415.26,415.45,267121.0,MSFT,,,
2024-11-06 18:05,415.45,416.18,415.41,415.74,197804.0,MSFT,,,
2024-11-06 18:10,415.77,416.97,415.76,416.86,209594.0,MSFT,,,
2024-11-06 18:15,416.86,417.47,416.54,417.0,280722.0,MSFT,,,
2024-11-06 18:20,416.98,416.99,415.67,415.82,204689.0,MSFT,,,
2024-11-06 18:25,415.89,416.3,415.5,415.73,280723.0,MSFT,,,
2024-11-06 18:30,415.88,416.62,415.81,416.08,183340.0,MSFT,,,
2024-11-06 18:35,416.05,416.66,416.05,416.42,175750.0,MSFT,,,
2024-11-06 18:40,416.43,416.45,415.81,415.91,210619.0,MSFT,,,
2024-11-06 18:45,415.96,416.21,415.47,416.0,146110.0,MSFT,,,
2024-11-06 18:50,416.03,416.58,416.02,416.48,141562.0,MSFT,,,
2024-11-06 18:55,416.54,416.58,416.01,416.1,128876.0,MSFT,,,
2024-11-06 19:00,416.08,416.09,415.61,415.79,128358.0,MSFT,,,
2024-11-06 19:05,415.75,416.07,415.56,415.58,158822.0,MSFT,,,
2024-11-06 19:10,415.53,415.72,415.29,415.58,175659.0,MSFT,,,
2024-11-06 19:15,415.54,415.63,414.78,415.61,183669.0,MSFT,,,
2024-11-06 19:20,415.65,416.14,415.5,416.12,155340.0,MSFT,,,
2024-11-06 19:25,416.07,416.07,415.67,415.74,83722.0,MSFT,,,
2024-11-06 19:30,415.75,416.06,415.55,416.04,84837.0,MSFT,,,
2024-11-06 19:35,416.02,416.27,415.96,416.17,103996.0,MSFT,,,
2024-11-06 19:40,416.18,416.68,416.05,416.31,115060.0,MSFT,,,
2024-11-06 19:45,416.33,416.88,416.32,416.67,177698.0,MSFT,,,
2024-11-06 19:50,416.65,416.85,416.36,416.42,172015.0,MSFT,,,
2024-11-06 19:55,416.42,416.58,415.93,416.08,118326.0,MSFT,,,
2024-11-06 20:00,416.1,416.66,416.07,416.3,158623.0,MSFT,,,
2024-11-06 20:05,416.31,416.54,416.07,416.53,100954.0,MSFT,,,
2024-11-06 20:10,416.51,416.7,416.45,416.48,155403.0,MSFT,,,
2024-11-06 20:15,416.5,417.0,416.37,416.95,143193.0,MSFT,,,
2024-11-06 20:20,417.0,417.0,416.35,416.42,85249.0,MSFT,,,
2024-11-06 20:25,416.46,417.0,416.45,416.96,122235.0,MSFT,,,
2024-11-06 20:30,417.0,417.56,416.98,417.45,141145.0,MSFT,,,
2024-11-06 20:35,417.42,417.71,417.23,417.71,166781.0,MSFT,,,
2024-11-06 20:40,417.7,418.35,417.7,417.94,147437.0,MSFT,,,
2024-11-06 20:45,417.91,418.59,417.86,418.49,143810.0,MSFT,,,
2024-11-06 20:50,418.52,418.73,418.05,418.14,110962.0,MSFT,,,
2024-11-06 20:55,418.19,418.45,417.89,418.27,120465.0,MSFT,,,
2024-11-06 21:00,418.33,418.46,418.05,418.11,107934.0,MSFT,,,
2024-11-06 21:05,418.13,418.44,417.96,418.26,126753.0,MSFT,,,
2024-11-06 21:10,418.21,418.83,418.05,418.73,150437.0,MSFT,,,
2024-11-06 21:15,418.73,418.94,418.64,418.94,96603.0,MSFT,,,
2024-11-06 21:20,418.91,419.04,418.49,418.49,126897.0,MSFT,,,
2024-11-06 21:25,418.52,418.98,418.48,418.92,87810.0,MSFT,,,
2024-11-06 21:30,418.93,419.39,418.91,419.03,153517.0,MSFT,,,
2024-11-06 21:35,419.0,419.49,418.98,419.15,123167.0,MSFT,,,
2024-11-06 21:40,419.13,419.21,418.81,419.08,114310.0,MSFT,,,
2024-11-06 21:45,419.1,419.57,419.07,419.52,110115.0,MSFT,,,
2024-11-06 21:50,419.51,419.51,419.02,419.14,119192.0,MSFT,,,
2024-11-06 21:55,419.15,419.66,418.83,419.56,154511.0,MSFT,,,
2024-11-06 22:00,419.56,419.84,419.4,419.53,113026.0,MSFT,,,
2024-11-06 22:05,419.55,419.92,419.51,419.91,127379.0,MSFT,,,
2024-11-06 22:10,419.94,420.03,419.77,419.98,204411.0,MSFT,,,
2024-11-06 22:15,419.98,420.09,419.69,419.74,131153.0,MSFT,,,
2024-11-06 22:20,419.7,419.74,419.12,419.14,163683.0,MSFT,,,
2024-11-06 22:25,419.19,419.69,419.12,419.51,130772.0,MSFT,,,
2024-11-06 22:30,419.5,419.93,419.5,419.75,212572.0,MSFT,,,
2024-11-06 22:35,419.78,419.79,419.36,419.36,166351.0,MSFT,,,
2024-11-06 22:40,419.38,420.02,419.22,419.96,196298.0,MSFT,,,
2024-11-06 22:45,419.95,420.17,419.63,420.02,248686.0,MSFT,,,
2024-11-06 22:50,420.01,420.21,419.05,419.31,442110.0,MSFT,,,
2024-11-06 22:55,419.37,420.43,419.37,420.21,1251611.0,MSFT,,,
2024-11-07 16:30,421.12,422.15,419.88,420.52,1199453.0,MSFT,,,
2024-11-07 16:35,420.4,421.61,420.31,421.05,387419.0,MSFT,,,
2024-11-07 16:40,421.14,422.25,421.05,422.25,349129.0,MSFT,,,
2024-11-07 16:45,422.28,422.45,421.04,421.12,296434.0,MSFT,,,
2024-11-07 16:50,421.05,421.65,420.72,421.2,258161.0,MSFT,,,
2024-11-07 16:55,421.2,422.12,421.18,421.89,216386.0,MSFT,,,
2024-11-07 17:00,421.99,422.25,421.67,421.98,260980.0,MSFT,,,
2024-11-07 17:05,422.12,422.83,422.0,422.39,192891.0,MSFT,,,
2024-11-07 17:10,422.43,422.87,422.06,422.39,224102.0,MSFT,,,
2024-11-07 17:15,422.34,422.63,421.66,422.63,218559.0,MSFT,,,
2024-11-07 17:20,422.68,423.18,422.55,422.95,208373.0,MSFT,,,
2024-11-07 17:25,422.92,423.18,422.54,422.78,124636.0,MSFT,,,
2024-11-07 17:30,422.78,422.86,421.68,422.2,332408.0,MSFT,,,
2024-11-07 17:35,422.2,423.0,421.93,422.84,213378.0,MSFT,,,
2024-11-07 17:40,422.93,423.29,422.61,423.29,125039.0,MSFT,,,
2024-11-07 17:45,423.29,423.97,423.25,423.96,167307.0,MSFT,,,
2024-11-07 17:50,423.97,424.42,423.5,423.71,179812.0,MSFT,,,
2024-11-07 17:55,423.72,424.0,423.51,423.72,120241.0,MSFT,,,
2024-11-07 18:00,423.74,424.65,423.67,424.63,230622.0,MSFT,,,
2024-11-07 18:05,424.63,424.81,424.22,424.26,173583.0,MSFT,,,
2024-11-07 18:10,424.27,425.4,423.96,425.37,265019.0,MSFT,,,
2024-11-07 18:15,425.35,425.63,425.23,425.31,154830.0,MSFT,,,
2024-11-07 18:20,425.31,425.41,424.62,425.28,197241.0,MSFT,,,
2024-11-07 18:25,425.24,425.54,425.18,425.54,157810.0,MSFT,,,
2024-11-07 18:30,425.56,425.9,425.35,425.8,146564.0,MSFT,,,
2024-11-07 18:35,425.82,426.42,425.8,426.04,214568.0,MSFT,,,
2024-11-07 18:40,426.04,426.35,425.75,425.75,127246.0,MSFT,,,
2024-11-07 18:45,425.76,425.91,425.1,425.67,172489.0,MSFT,,,
2024-11-07 18:50,425.7,426.03,425.54,425.96,83649.0,MSFT,,,
2024-11-07 18:55,425.95,425.96,425.46,425.54,95061.0,MSFT,,,
2024-11-07 19:00,425.58,425.59,424.78,424.93,124184.0,MSFT,,,
2024-11-07 19:05,424.98,424.98,424.54,424.63,93601.0,MSFT,,,
2024-11-07 19:10,424.61,425.0,424.57,424.75,94449.0,MSFT,,,
2024-11-07 19:15,424.72,424.94,424.66,424.77,65358.0,MSFT,,,
2024-11-07 19:20,424.74,424.8,424.08,424.23,126059.0,MSFT,,,
2024-11-07 19:25,424.19,424.62,424.1,424.62,89906.0,MSFT,,,
2024-11-07 19:30,424.61,424.8,423.77,423.92,111815.0,MSFT,,,
2024-11-07 19:35,423.87,424.26,423.87,424.2,88275.0,MSFT,,,
2024-11-07 19:40,424.21,424.21,424.02,424.08,83894.0,MSFT,,,
2024-11-07 19:45,424.08,424.46,424.08,424.3,117357.0,MSFT,,,
2024-11-07 19:50,424.3,424.48,424.1,424.34,74871.0,MSFT,,,
2024-11-07 19:55,424.33,424.46,424.22,424.35,72357.0,MSFT,,,
2024-11-07 20:00,424.34,424.58,424.2,424.39,79825.0,MSFT,,,
2024-11-07 20:05,424.37,424.53,424.28,424.38,72406.0,MSFT,,,
2024-11-07 20:10,424.42,424.74,424.34,424.55,107895.0,MSFT,,,
2024-11-07 20:15,424.59,424.7,424.43,424.55,76263.0,MSFT,,,
2024-11-07 20:20,424.55,424.86,424.52,424.58,72911.0,MSFT,,,
2024-11-07 20:25,424.59,424.88,424.59,424.86,58396.0,MSFT,,,
2024-11-07 20:30,424.82,424.82,424.3,424.46,74797.0,MSFT,,,
2024-11-07 20:35,424.42,424.81,424.42,424.73,60062.0,MSFT,,,
2024-11-07 20:40,424.7,424.72,423.92,423.96,122063.0,MSFT,,,
2024-11-07 20:45,423.99,424.07,423.81,424.02,128059.0,MSFT,,,
2024-11-07 20:50,424.03,424.75,424.03,424.75,81426.0,MSFT,,,
2024-11-07 20:55,424.74,424.8,424.17,424.48,89404.0,MSFT,,,
2024-11-07 21:00,424.42,424.84,424.2,424.51,128233.0,MSFT,,,
2024-11-07 21:05,424.46,424.95,424.31,424.92,87837.0,MSFT,,,
2024-11-07 21:10,424.86,425.37,424.86,425.37,121141.0,MSFT,,,
2024-11-07 21:15,425.37,425.76,425.36,425.47,107555.0,MSFT,,,
2024-11-07 21:20,425.44,425.51,424.95,425.2,114099.0,MSFT,,,
2024-11-07 21:25,425.25,425.49,425.13,425.17,74043.0,MSFT,,,
2024-11-07 21:30,425.23,425.87,425.13,425.86,98149.0,MSFT,,,
2024-11-07 21:35,425.9,425.92,425.5,425.54,96512.0,MSFT,,,
2024-11-07 21:40,425.5,425.65,424.73,425.52,142044.0,MSFT,,,
2024-11-07 21:45,425.52,426.21,425.34,426.1,140658.0,MSFT,,,
2024-11-07 21:50,426.1,426.38,425.44,425.53,130872.0,MSFT,,,
2024-11-07 21:55,425.57,426.31,425.57,426.31,125557.0,MSFT,,,
2024-11-07 22:00,426.3,426.59,426.05,426.29,148738.0,MSFT,,,
2024-11-07 22:05,426.27,426.48,426.01,426.34,123613.0,MSFT,,,
2024-11-07 22:10,426.38,426.56,426.02,426.31,112398.0,MSFT,,,
2024-11-07 22:15,426.35,426.74,426.35,426.39,154637.0,MSFT,,,
2024-11-07 22:20,426.45,426.67,426.08,426.42,144287.0,MSFT,,,
2024-11-07 22:25,426.4,426.55,426.23,426.26,167841.0,MSFT,,,
2024-11-07 22:30,426.33,426.36,425.82,425.95,156484.0,MSFT,,,
2024-11-07 22:35,425.94,425.94,425.54,425.74,137926.0,MSFT,,,
2024-11-07 22:40,425.77,426.32,425.74,426.19,151962.0,MSFT,,,
2024-11-07 22:45,426.18,426.85,426.18,426.65,244245.0,MSFT,,,
2024-11-07 22:50,426.26,426.26,425.35,425.45,487624.0,MSFT,,,
2024-11-07 22:55,425.42,425.78,424.63,425.51,1065358.0,MSFT,,,
2024-11-08 16:30,425.4,426.5,424.38,425.37,805591.0,MSFT,,,
2024-11-08 16:35,425.25,426.24,424.71,425.88,332346.0,MSFT,,,
2024-11-08 16:40,425.78,425.9,425.0,425.34,216644.0,MSFT,,,
2024-11-08 16:45,425.31,425.5,424.48,425.36,286625.0,MSFT,,,
2024-11-08 16:50,425.47,426.19,425.42,426.03,186236.0,MSFT,,,
2024-11-08 16:55,426.0,426.31,425.6,426.15,196025.0,MSFT,,,
2024-11-08 17:00,426.24,426.5,425.17,425.17,265359.0,MSFT,,,
2024-11-08 17:05,425.16,425.3,424.83,424.85,232500.0,MSFT,,,
2024-11-08 17:10,424.85,424.97,424.39,424.42,185443.0,MSFT,,,
2024-11-08 17:15,424.42,424.98,424.19,424.93,201087.0,MSFT,,,
2024-11-08 17:20,424.9,425.43,424.28,424.28,189173.0,MSFT,,,
2024-11-08 17:25,424.23,424.48,423.88,424.15,178267.0,MSFT,,,
2024-11-08 17:30,424.18,424.27,423.53,423.6,155630.0,MSFT,,,
2024-11-08 17:35,423.61,423.72,423.14,423.61,172218.0,MSFT,,,
2024-11-08 17:40,423.58,424.07,423.12,424.07,146328.0,MSFT,,,
2024-11-08 17:45,424.08,424.87,423.95,424.79,109534.0,MSFT,,,
2024-11-08 17:50,424.76,424.86,424.29,424.43,130164.0,MSFT,,,
2024-11-08 17:55,424.43,424.43,423.82,423.87,105681.0,MSFT,,,
2024-11-08 18:00,423.88,423.9,423.4,423.47,134214.0,MSFT,,,
2024-11-08 18:05,423.45,423.63,423.06,423.43,208677.0,MSFT,,,
2024-11-08 18:10,423.4,423.75,423.21,423.42,132441.0,MSFT,,,
2024-11-08 18:15,423.41,424.07,423.31,423.88,154060.0,MSFT,,,
2024-11-08 18:20,423.89,424.0,423.62,424.0,104976.0,MSFT,,,
2024-11-08 18:25,423.96,424.07,423.47,423.68,108408.0,MSFT,,,
2024-11-08 18:30,423.7,424.04,423.63,423.74,169182.0,MSFT,,,
2024-11-08 18:35,423.76,424.18,423.73,424.15,100600.0,MSFT,,,
2024-11-08 18:40,424.15,424.37,423.64,423.68,109199.0,MSFT,,,
2024-11-08 18:45,423.7,423.92,423.59,423.9,124409.0,MSFT,,,
2024-11-08 18:50,423.93,424.03,423.67,423.7,90966.0,MSFT,,,
2024-11-08 18:55,423.71,423.96,423.7,423.82,85319.0,MSFT,,,
2024-11-08 19:00,423.8,423.85,423.45,423.52,84045.0,MSFT,,,
2024-11-08 19:05,423.56,423.69,423.46,423.64,69408.0,MSFT,,,
2024-11-08 19:10,423.62,423.7,423.23,423.27,94759.0,MSFT,,,
2024-11-08 19:15,423.29,423.33,423.12,423.12,105342.0,MSFT,,,
2024-11-08 19:20,423.14,423.26,422.61,422.67,157288.0,MSFT,,,
2024-11-08 19:25,422.65,422.75,422.15,422.43,171891.0,MSFT,,,
2024-11-08 19:30,422.42,422.95,422.41,422.83,128963.0,MSFT,,,
2024-11-08 19:35,422.81,423.17,422.8,422.87,74005.0,MSFT,,,
2024-11-08 19:40,422.88,422.96,422.56,422.61,68370.0,MSFT,,,
2024-11-08 19:45,422.59,422.85,422.57,422.6,75876.0,MSFT,,,
2024-11-08 19:50,422.61,422.61,422.34,422.37,75572.0,MSFT,,,
2024-11-08 19:55,422.36,422.43,422.17,422.33,92210.0,MSFT,,,
2024-11-08 20:00,422.33,422.43,422.14,422.29,87039.0,MSFT,,,
2024-11-08 20:05,422.3,422.7,422.15,422.59,101671.0,MSFT,,,
2024-11-08 20:10,422.6,422.87,422.49,422.83,74626.0,MSFT,,,
2024-11-08 20:15,422.85,422.92,421.97,422.02,149258.0,MSFT,,,
2024-11-08 20:20,422.01,422.12,421.85,422.08,77372.0,MSFT,,,
2024-11-08 20:25,422.1,422.53,422.05,422.46,81571.0,MSFT,,,
2024-11-08 20:30,422.49,422.99,422.47,422.87,79462.0,MSFT,,,
2024-11-08 20:35,422.86,423.43,422.82,423.28,76229.0,MSFT,,,
2024-11-08 20:40,423.3,423.41,423.11,423.3,76256.0,MSFT,,,
2024-11-08 20:45,423.3,423.4,422.96,423.0,72771.0,MSFT,,,
2024-11-08 20:50,422.98,423.17,422.88,423.08,67843.0,MSFT,,,
2024-11-08 20:55,423.08,423.63,422.97,423.46,70841.0,MSFT,,,
2024-11-08 21:00,423.45,423.68,423.22,423.22,71293.0,MSFT,,,
2024-11-08 21:05,423.22,423.43,423.12,423.33,68325.0,MSFT,,,
2024-11-08 21:10,423.37,423.52,423.27,423.41,100257.0,MSFT,,,
2024-11-08 21:15,423.42,423.79,423.42,423.61,91424.0,MSFT,,,
2024-11-08 21:20,423.59,423.74,423.55,423.64,51051.0,MSFT,,,
2024-11-08 21:25,423.62,423.91,423.56,423.58,84784.0,MSFT,,,
2024-11-08 21:30,423.56,423.72,423.44,423.62,78899.0,MSFT,,,
2024-11-08 21:35,423.58,423.79,423.27,423.77,77383.0,MSFT,,,
2024-11-08 21:40,423.8,424.06,423.76,423.96,72926.0,MSFT,,,
2024-11-08 21:45,423.96,424.08,423.7,423.76,58410.0,MSFT,,,
2024-11-08 21:50,423.75,423.75,423.21,423.27,81008.0,MSFT,,,
2024-11-08 21:55,423.29,423.37,423.01,423.04,85606.0,MSFT,,,
2024-11-08 22:00,423.05,423.17,422.93,423.01,121141.0,MSFT,,,
2024-11-08 22:05,422.96,423.31,422.9,423.28,93444.0,MSFT,,,
2024-11-08 22:10,423.26,423.3,423.0,423.2,97972.0,MSFT,,,
2024-11-08 22:15,423.2,423.33,423.11,423.23,68506.0,MSFT,,,
2024-11-08 22:20,423.23,423.26,422.84,422.99,102003.0,MSFT,,,
2024-11-08 22:25,423.0,423.5,422.77,422.78,148511.0,MSFT,,,
2024-11-08 22:30,422.81,422.96,422.67,422.77,120942.0,MSFT,,,
2024-11-08 22:35,422.8,422.92,422.68,422.9,298630.0,MSFT,,,
