ticker,timestamp,pattern,direction,entry_price,level_price,blocked_by,blocked_reason,atr_ratio
AAPL,2025-10-29 17:30:00,MODEL4,long,269.4858,265.016,atr,ATR ratio 0.235 < 0.6 (below entry threshold),0.23492102370100496
AAPL,2025-10-30 16:30:00,MODEL4,long,266.5106,265.016,time,Before open delay (16:30 IST < 16:35 IST),0.0
AAPL,2025-10-30 16:35:00,MODEL4,long,272.5274,271.5286,atr,ATR ratio 0.095 < 0.2 (HARD BLOCK),0.09488070226304969
AAPL,2025-10-31 16:55:00,MODEL4,short,269.9337,271.5286,atr,ATR ratio 0.086 < 0.2 (HARD BLOCK),0.08647672778904136
AAPL,2025-11-03 17:05:00,MODEL4,long,267.9176,265.016,atr,ATR ratio 0.182 < 0.2 (HARD BLOCK),0.18238251799781427
AAPL,2025-11-03 17:10:00,MODEL4,long,267.9375,265.016,atr,ATR ratio 0.182 < 0.2 (HARD BLOCK),0.18238251799781427
AAPL,2025-11-03 17:20:00,LP1,long,267.9874,265.016,atr,ATR ratio 0.182 < 0.2 (HARD BLOCK),0.18238251799781427
AAPL,2025-11-03 17:25:00,MODEL4,short,256.4402,265.016,atr,ATR ratio 0.444 < 0.6 (below entry threshold),0.44428928469652895
AAPL,2025-11-04 16:50:00,MODEL4,long,269.794,265.016,atr,ATR ratio 0.301 < 0.6 (below entry threshold),0.3011651881322353
AAPL,2025-11-04 16:55:00,MODEL4,long,270.0734,265.016,atr,ATR ratio 0.301 < 0.6 (below entry threshold),0.3011651881322353
AAPL,2025-11-05 16:55:00,MODEL4,long,269.7634,265.016,atr,ATR ratio 0.246 < 0.6 (below entry threshold),0.24640270695852146
AAPL,2025-11-10 17:05:00,MODEL4,long,268.994,265.016,atr,ATR ratio 0.217 < 0.6 (below entry threshold),0.2165001091060534
AAPL,2025-11-10 17:10:00,MODEL4,long,269.0053,265.016,atr,ATR ratio 0.217 < 0.6 (below entry threshold),0.2165001091060534
AAPL,2025-11-10 17:15:00,LP1,long,269.0428,265.016,atr,ATR ratio 0.217 < 0.6 (below entry threshold),0.2165001091060534
AAPL,2025-11-17 16:45:00,MODEL4,long,267.257,265.016,atr,ATR ratio 0.117 < 0.2 (HARD BLOCK),0.11733806133950535
AAPL,2025-11-18 16:45:00,MODEL4,long,266.9672,265.016,atr,ATR ratio 0.101 < 0.2 (HARD BLOCK),0.10140556951079484
AAPL,2025-11-18 16:50:00,MODEL4,long,266.8474,265.016,atr,ATR ratio 0.101 < 0.2 (HARD BLOCK),0.10140556951079484
AAPL,2025-11-19 17:10:00,MODEL4,long,266.5277,265.016,atr,ATR ratio 0.219 < 0.6 (below entry threshold),0.21886260849075873
AAPL,2025-11-19 17:25:00,MODEL4,long,267.0871,265.016,atr,ATR ratio 0.219 < 0.6 (below entry threshold),0.21886260849075873
AAPL,2025-11-20 16:30:00,MODEL4,long,265.4387,265.016,time,Before open delay (16:30 IST < 16:35 IST),0.0
AAPL,2025-11-20 16:55:00,CLP,short,264.9991,265.016,atr,ATR ratio 0.282 < 0.6 (below entry threshold),0.28170862234541805
AAPL,2025-11-20 17:00:00,LP1,short,264.9152,265.016,atr,ATR ratio 0.282 < 0.6 (below entry threshold),0.28170862234541805
AAPL,2025-11-20 17:10:00,CLP,long,265.3288,265.016,atr,ATR ratio 0.053 < 0.2 (HARD BLOCK),0.05258446737255781
AAPL,2025-11-21 17:25:00,MODEL4,long,270.5439,265.016,atr,ATR ratio 0.351 < 0.6 (below entry threshold),0.3505797058522568
AAPL,2025-12-03 16:30:00,LP2,short,283.9963,284.4559,time,Before open delay (16:30 IST < 16:35 IST),0.0
AAPL,2025-12-03 22:15:00,CLP,short,284.32,284.4559,atr,ATR ratio 0.455 < 0.6 (below entry threshold),0.4549037148914867
AAPL,2025-12-03 22:30:00,LP2,short,284.01,284.4559,atr,ATR ratio 0.455 < 0.6 (below entry threshold),0.4549037148914867
AAPL,2025-12-03 22:45:00,LP1,short,284.28,284.4559,atr,ATR ratio 0.455 < 0.6 (below entry threshold),0.4549037148914867
AAPL,2025-12-04 17:25:00,LP1,short,280.2442,284.4559,atr,ATR ratio 0.291 < 0.6 (below entry threshold),0.2910509230863973
AAPL,2025-12-04 17:50:00,LP1,short,280.2263,284.4559,atr,ATR ratio 0.291 < 0.6 (below entry threshold),0.2910509230863973
AAPL,2025-12-05 17:10:00,LP1,short,278.9959,284.4559,atr,ATR ratio 0.369 < 0.6 (below entry threshold),0.36913455596671374
AAPL,2025-12-08 17:00:00,LP1,short,277.2076,284.4559,atr,ATR ratio 0.402 < 0.6 (below entry threshold),0.401914649831438
AAPL,2025-12-08 17:20:00,LP1,short,277.3374,284.4559,atr,ATR ratio 0.408 < 0.6 (below entry threshold),0.4081600158240941
AAPL,2025-12-10 16:45:00,LP1,short,278.5063,284.4559,atr,ATR ratio 0.338 < 0.6 (below entry threshold),0.33756809894372564
AAPL,2025-12-17 16:45:00,MODEL4,long,272.2123,265.016,atr,ATR ratio 0.334 < 0.6 (below entry threshold),0.33371395629495954
AAPL,2025-12-22 17:15:00,MODEL4,long,270.4539,265.016,atr,ATR ratio 0.266 < 0.6 (below entry threshold),0.26645758851229834
AAPL,2025-12-22 17:20:00,MODEL4,long,270.4131,265.016,atr,ATR ratio 0.266 < 0.6 (below entry threshold),0.26645758851229834
AAPL,2025-12-24 21:25:00,MODEL4,long,273.53,265.016,atr,ATR ratio 0.489 < 0.6 (below entry threshold),0.48918402006487766
AAPL,2025-12-29 16:50:00,MODEL4,long,273.398,265.016,atr,ATR ratio 0.421 < 0.6 (below entry threshold),0.4208650003971492
AAPL,2025-12-29 17:00:00,MODEL4,long,273.3912,265.016,atr,ATR ratio 0.421 < 0.6 (below entry threshold),0.4208650003971492
AAPL,2025-12-29 17:20:00,MODEL4,long,273.581,265.016,atr,ATR ratio 0.421 < 0.6 (below entry threshold),0.4208650003971492
AAPL,2025-12-29 17:35:00,MODEL4,long,273.5569,265.016,atr,ATR ratio 0.421 < 0.6 (below entry threshold),0.4208650003971492
AAPL,2025-12-30 16:50:00,MODEL4,long,272.634,265.016,atr,ATR ratio 0.347 < 0.6 (below entry threshold),0.3468522353212739
AAPL,2025-12-31 16:45:00,MODEL4,long,271.9625,265.016,atr,ATR ratio 0.319 < 0.6 (below entry threshold),0.31858430982267394
AAPL,2025-12-31 17:10:00,MODEL4,long,271.8426,265.016,atr,ATR ratio 0.574 < 0.6 (below entry threshold),0.5741666860116023
AAPL,2026-01-05 17:25:00,MODEL4,long,267.0871,265.016,atr,ATR ratio 0.099 < 0.2 (HARD BLOCK),0.09858420119437493
AAPL,2026-01-05 17:50:00,LP1,long,267.0172,265.016,atr,ATR ratio 0.099 < 0.2 (HARD BLOCK),0.09858420119437493
AAPL,2026-01-09 17:05:00,MODEL4,short,258.8549,265.016,atr,ATR ratio 0.248 < 0.6 (below entry threshold),0.24803563268485218
AAPL,2026-01-09 17:20:00,MODEL4,short,258.9149,265.016,atr,ATR ratio 0.455 < 0.6 (below entry threshold),0.4546646460944749
AAPL,2026-01-16 17:20:00,MODEL4,short,255.1185,265.016,atr,ATR ratio 0.450 < 0.6 (below entry threshold),0.4500229536052553
AAPL,2026-01-29 16:30:00,MODEL4,short,262.1518,265.016,time,Before open delay (16:30 IST < 16:35 IST),0.0
AAPL,2026-01-29 17:20:00,MODEL4,long,265.5086,265.016,atr,ATR ratio 0.146 < 0.2 (HARD BLOCK),0.14596001276398093
AMD,2025-04-03 17:10:00,LP1,long,94.24,92.119,atr,ATR ratio 0.583 < 0.6 (below entry threshold),0.5829368579366873
AMD,2025-06-04 16:50:00,MODEL4,short,118.5,121.8945,atr,ATR ratio 0.373 < 0.6 (below entry threshold),0.37286108497451176
AMD,2025-06-06 16:50:00,MODEL4,short,116.26,121.8945,atr,ATR ratio 0.511 < 0.6 (below entry threshold),0.5113010274534282
AMD,2025-06-06 16:55:00,MODEL4,short,116.42,121.8945,atr,ATR ratio 0.511 < 0.6 (below entry threshold),0.5113010274534282
AMD,2025-06-09 16:50:00,MODEL4,short,121.5,121.8945,atr,ATR ratio 0.452 < 0.6 (below entry threshold),0.4517055565647688
AMD,2025-06-09 16:55:00,MODEL4,short,121.48,121.8945,atr,ATR ratio 0.452 < 0.6 (below entry threshold),0.4517055565647688
AMD,2025-06-09 17:00:00,LP1,short,121.5012,121.8945,atr,ATR ratio 0.452 < 0.6 (below entry threshold),0.4517055565647688
AMD,2025-06-09 17:05:00,MODEL4,short,121.584,121.8945,atr,ATR ratio 0.452 < 0.6 (below entry threshold),0.4517055565647688
AMD,2025-06-09 18:35:00,CLP,long,122.04,121.8945,atr,ATR ratio 0.468 < 0.6 (below entry threshold),0.4681226941455282
AMD,2025-06-10 16:45:00,MODEL4,long,123.1,121.8945,atr,ATR ratio 0.124 < 0.2 (HARD BLOCK),0.1235679022718393
AMD,2025-06-10 17:05:00,MODEL4,long,123.07,121.8945,atr,ATR ratio 0.129 < 0.2 (HARD BLOCK),0.1293353656217489
AMD,2025-06-11 17:00:00,MODEL4,short,121.84,121.8945,atr,ATR ratio 0.341 < 0.6 (below entry threshold),0.34109537503027376
AMD,2025-06-11 17:10:00,LP2,short,121.78,121.8945,atr,ATR ratio 0.341 < 0.6 (below entry threshold),0.34109537503027376
AMD,2025-07-16 16:45:00,MODEL4,long,159.86,156.8414,atr,ATR ratio 0.184 < 0.2 (HARD BLOCK),0.1842569409664179
AMD,2025-07-16 16:50:00,MODEL4,long,159.89,156.8414,atr,ATR ratio 0.184 < 0.2 (HARD BLOCK),0.1842569409664179
AMD,2025-07-17 16:50:00,MODEL4,long,160.2,156.8414,atr,ATR ratio 0.568 < 0.6 (below entry threshold),0.5681835346924999
AMD,2025-07-18 16:30:00,LP1,long,156.85,156.8414,time,Before open delay (16:30 IST < 16:35 IST),0.0
AMD,2025-07-18 16:35:00,LP1,long,156.865,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 16:40:00,LP1,long,156.85,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 16:45:00,LP1,long,156.845,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 16:50:00,LP1,long,156.85,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 16:55:00,LP2,short,156.8114,156.8414,atr,ATR ratio 0.002 < 0.2 (HARD BLOCK),0.0023247777132778306
AMD,2025-07-18 17:00:00,LP1,long,156.85,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 17:05:00,LP1,long,156.8516,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 17:10:00,LP1,long,156.855,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 17:15:00,MODEL4,long,156.88,156.8414,atr,ATR ratio 0.008 < 0.2 (HARD BLOCK),0.008344491985344827
AMD,2025-07-18 19:05:00,LP1,long,156.91,156.8414,atr,ATR ratio 0.286 < 0.6 (below entry threshold),0.2863014292548857
AMD,2025-07-18 19:10:00,LP1,long,156.89,156.8414,atr,ATR ratio 0.286 < 0.6 (below entry threshold),0.2863014292548857
AMD,2025-07-18 19:15:00,LP1,long,156.8781,156.8414,atr,ATR ratio 0.286 < 0.6 (below entry threshold),0.2863014292548857
AMD,2025-07-21 16:30:00,LP2,short,156.805,156.8414,time,Before open delay (16:30 IST < 16:35 IST),0.0
AMD,2025-07-21 16:35:00,LP1,short,156.83,156.8414,atr,ATR ratio 0.007 < 0.2 (HARD BLOCK),0.006657627735857773
AMD,2025-07-21 16:40:00,LP1,short,156.78,156.8414,atr,ATR ratio 0.007 < 0.2 (HARD BLOCK),0.006657627735857773
AMD,2025-07-21 16:50:00,MODEL4,short,156.78,156.8414,atr,ATR ratio 0.007 < 0.2 (HARD BLOCK),0.006657627735857773
AMD,2025-07-21 17:00:00,LP2,long,156.9,156.8414,atr,ATR ratio 0.123 < 0.2 (HARD BLOCK),0.12335805460493617
AMD,2025-07-21 17:05:00,MODEL4,long,156.97,156.8414,atr,ATR ratio 0.123 < 0.2 (HARD BLOCK),0.12335805460493617
AMD,2025-07-21 17:10:00,MODEL4,short,156.69,156.8414,atr,ATR ratio 0.455 < 0.6 (below entry threshold),0.4548684307438331
AMD,2025-07-21 17:15:00,MODEL4,short,156.53,156.8414,atr,ATR ratio 0.547 < 0.6 (below entry threshold),0.5470058307357215
AMD,2025-07-21 17:20:00,MODEL4,short,156.49,156.8414,atr,ATR ratio 0.547 < 0.6 (below entry threshold),0.5470058307357215
AMD,2025-07-21 17:45:00,LP1,short,156.33,156.8414,atr,ATR ratio 0.547 < 0.6 (below entry threshold),0.5470058307357215
AMD,2025-07-21 19:45:00,CLP,long,156.89,156.8414,atr,ATR ratio 0.547 < 0.6 (below entry threshold),0.5465671073264388
AMD,2025-07-21 19:50:00,LP1,long,157.09,156.8414,atr,ATR ratio 0.547 < 0.6 (below entry threshold),0.5465671073264388
AMD,2025-10-07 16:55:00,LP2,short,201.2473,204.8295,atr,ATR ratio 0.270 < 0.6 (below entry threshold),0.27045145641399143
AMD,2025-10-10 16:40:00,LP1,short,215.02,216.8265,atr,ATR ratio 0.145 < 0.2 (HARD BLOCK),0.14544825268872638
AMD,2025-10-13 16:30:00,LP1,short,216.675,216.8265,time,Before open delay (16:30 IST < 16:35 IST),0.0
AMD,2025-10-13 17:00:00,MODEL4,long,216.84,216.8265,atr,ATR ratio 0.011 < 0.2 (HARD BLOCK),0.01124149419925848
AMD,2025-10-13 17:05:00,MODEL4,long,216.85,216.8265,atr,ATR ratio 0.011 < 0.2 (HARD BLOCK),0.01124149419925848
AMD,2025-11-20 16:50:00,LP1,short,204.76,204.8295,atr,ATR ratio 0.057 < 0.2 (HARD BLOCK),0.05659864647316224
AMD,2025-11-20 17:05:00,LP1,short,203.95,204.8295,atr,ATR ratio 0.057 < 0.2 (HARD BLOCK),0.05659864647316224
AMD,2025-11-20 17:30:00,LP1,short,203.23,204.8295,atr,ATR ratio 0.104 < 0.2 (HARD BLOCK),0.1043103354871295
AMD,2025-11-20 17:45:00,LP1,short,204.2,204.8295,atr,ATR ratio 0.104 < 0.2 (HARD BLOCK),0.1043103354871295
AMD,2025-11-20 18:05:00,LP1,short,204.21,204.8295,atr,ATR ratio 0.104 < 0.2 (HARD BLOCK),0.1043103354871295
AMD,2026-01-22 17:15:00,LP2,short,250.66,251.26,atr,ATR ratio 0.024 < 0.2 (HARD BLOCK),0.023918430328675352
AMD,2026-01-22 17:35:00,LP1,short,250.64,251.26,atr,ATR ratio 0.049 < 0.2 (HARD BLOCK),0.04943142267926209
AMD,2026-01-22 18:10:00,LP1,short,249.3,251.26,atr,ATR ratio 0.088 < 0.2 (HARD BLOCK),0.0880995517106209
AMD,2026-01-22 18:20:00,LP1,short,250.06,251.26,atr,ATR ratio 0.088 < 0.2 (HARD BLOCK),0.0880995517106209
AMD,2026-01-22 19:25:00,LP1,short,251.19,251.26,atr,ATR ratio 0.088 < 0.2 (HARD BLOCK),0.0880995517106209
AMD,2026-01-26 16:30:00,LP2,short,250.6507,251.26,time,Before open delay (16:30 IST < 16:35 IST),0.0
AMD,2026-01-26 19:55:00,LP2,short,251.2,251.26,atr,ATR ratio 0.040 < 0.2 (HARD BLOCK),0.03962864168578839
AMD,2026-01-29 16:30:00,LP2,short,250.71,251.26,time,Before open delay (16:30 IST < 16:35 IST),0.0
AMD,2026-01-29 16:35:00,LP1,short,251.25,251.26,atr,ATR ratio 0.032 < 0.2 (HARD BLOCK),0.03173549908804955
AMD,2026-01-29 16:40:00,LP1,short,251.01,251.26,atr,ATR ratio 0.032 < 0.2 (HARD BLOCK),0.03173549908804955
AMD,2026-01-29 16:45:00,LP1,short,251.04,251.26,atr,ATR ratio 0.032 < 0.2 (HARD BLOCK),0.03173549908804955
AMD,2026-01-29 17:15:00,LP2,short,251.25,251.26,atr,ATR ratio 0.212 < 0.6 (below entry threshold),0.21200078101638914
AMD,2026-01-29 17:25:00,LP1,short,250.85,251.26,atr,ATR ratio 0.212 < 0.6 (below entry threshold),0.21200078101638914
AMD,2026-01-29 17:40:00,LP1,short,250.76,251.26,atr,ATR ratio 0.212 < 0.6 (below entry threshold),0.21200078101638914
AMZN,2025-06-10 16:45:00,MODEL4,short,217.31,221.5176,atr,ATR ratio 0.578 < 0.6 (below entry threshold),0.5776973473270387
AMZN,2025-06-24 16:40:00,MODEL4,short,213.2,221.5176,atr,ATR ratio 0.369 < 0.6 (below entry threshold),0.36927074795022147
AMZN,2025-06-27 16:35:00,LP1,long,222.485,221.5176,atr,ATR ratio 0.077 < 0.2 (HARD BLOCK),0.07730396149553427
AMZN,2025-06-27 16:50:00,LP1,long,222.55,221.5176,atr,ATR ratio 0.511 < 0.6 (below entry threshold),0.5112669935467886
AMZN,2025-06-27 17:05:00,LP1,long,222.51,221.5176,atr,ATR ratio 0.511 < 0.6 (below entry threshold),0.5112669935467886
AMZN,2025-06-27 17:10:00,LP1,long,222.4993,221.5176,atr,ATR ratio 0.511 < 0.6 (below entry threshold),0.5112669935467886
AMZN,2025-06-27 22:50:00,MODEL4,long,221.9,221.5176,atr,ATR ratio 0.511 < 0.6 (below entry threshold),0.5112669935467886
AMZN,2025-07-01 22:20:00,LP2,long,221.77,221.5176,atr,ATR ratio 0.012 < 0.2 (HARD BLOCK),0.012260005834021669
AMZN,2025-07-01 22:30:00,LP2,short,221.48,221.5176,atr,ATR ratio 0.309 < 0.6 (below entry threshold),0.30909256999165036
AMZN,2025-07-01 22:45:00,LP2,long,221.57,221.5176,atr,ATR ratio 0.016 < 0.2 (HARD BLOCK),0.016310668554513495
AMZN,2025-07-01 22:50:00,LP1,short,221.14,221.5176,atr,ATR ratio 0.309 < 0.6 (below entry threshold),0.30909256999165036
AMZN,2025-07-03 21:00:00,MODEL4,short,223.34,226.09,atr,ATR ratio 0.577 < 0.6 (below entry threshold),0.5765950348123914
AMZN,2025-07-08 16:40:00,MODEL4,short,219.51,226.09,atr,ATR ratio 0.310 < 0.6 (below entry threshold),0.3099375824196176
AMZN,2025-07-11 16:50:00,MODEL4,long,233.3059,226.09,atr,ATR ratio 0.343 < 0.6 (below entry threshold),0.3431202862673455
AMZN,2025-07-11 21:05:00,LP2,long,226.33,226.09,atr,ATR ratio 0.343 < 0.6 (below entry threshold),0.3431202862673455
AMZN,2025-07-11 21:15:00,MODEL4,long,226.14,226.09,atr,ATR ratio 0.343 < 0.6 (below entry threshold),0.3431202862673455
AMZN,2025-07-11 21:25:00,LP1,long,226.1,226.09,atr,ATR ratio 0.343 < 0.6 (below entry threshold),0.3431202862673455
AMZN,2025-07-11 21:30:00,LP1,long,226.11,226.09,atr,ATR ratio 0.343 < 0.6 (below entry threshold),0.3431202862673455
AMZN,2025-07-15 16:30:00,LP1,short,226.08,226.09,time,Before open delay (16:30 IST < 16:35 IST),0.0
AMZN,2025-07-15 16:35:00,LP1,long,226.225,226.09,atr,ATR ratio 0.012 < 0.2 (HARD BLOCK),0.012363152819399748
AMZN,2025-07-15 16:40:00,MODEL4,long,226.2,226.09,atr,ATR ratio 0.012 < 0.2 (HARD BLOCK),0.012363152819399748
AMZN,2025-07-15 16:45:00,MODEL4,long,226.11,226.09,atr,ATR ratio 0.012 < 0.2 (HARD BLOCK),0.012363152819399748
AMZN,2025-07-17 17:05:00,MODEL4,short,224.1,226.09,atr,ATR ratio 0.320 < 0.6 (below entry threshold),0.32042647979559796
AMZN,2025-07-18 16:30:00,LP1,short,226.0,226.09,time,Before open delay (16:30 IST < 16:35 IST),0.0
AMZN,2025-07-18 16:35:00,LP1,short,226.0,226.09,atr,ATR ratio 0.010 < 0.2 (HARD BLOCK),0.009928271508527051
AMZN,2025-07-18 17:20:00,MODEL4,short,225.95,226.09,atr,ATR ratio 0.370 < 0.6 (below entry threshold),0.3696713515109235
AMZN,2025-07-18 22:50:00,MODEL4,long,226.3,226.09,atr,ATR ratio 0.073 < 0.2 (HARD BLOCK),0.0726331441939612
AMZN,2025-07-18 22:55:00,LP1,long,226.12,226.09,atr,ATR ratio 0.073 < 0.2 (HARD BLOCK),0.0726331441939612
AMZN,2025-07-21 17:15:00,MODEL4,short,215.232,226.09,atr,ATR ratio 0.597 < 0.6 (below entry threshold),0.5965470269165839
AMZN,2025-07-22 16:50:00,MODEL4,long,227.66,226.09,atr,ATR ratio 0.097 < 0.2 (HARD BLOCK),0.09694320239312594
AMZN,2025-07-22 17:00:00,MODEL4,long,227.68,226.09,atr,ATR ratio 0.097 < 0.2 (HARD BLOCK),0.09694320239312594
AMZN,2025-07-22 17:05:00,MODEL4,long,227.665,226.09,atr,ATR ratio 0.211 < 0.6 (below entry threshold),0.21122703846796165
AMZN,2025-07-22 17:10:00,MODEL4,long,227.72,226.09,atr,ATR ratio 0.430 < 0.6 (below entry threshold),0.43021311503226517
AMZN,2025-07-23 16:50:00,MODEL4,long,228.8,226.09,atr,ATR ratio 0.175 < 0.2 (HARD BLOCK),0.17465562071526103
AMZN,2025-07-24 16:40:00,MODEL4,long,232.12,226.09,atr,ATR ratio 0.346 < 0.6 (below entry threshold),0.3464976573154635
AMZN,2025-07-25 16:55:00,MODEL4,long,231.6899,226.09,atr,ATR ratio 0.291 < 0.6 (below entry threshold),0.2905110885660019
AMZN,2025-07-28 16:45:00,MODEL4,long,232.895,226.09,atr,ATR ratio 0.316 < 0.6 (below entry threshold),0.3161987921039891
AMZN,2025-07-28 16:50:00,LP1,long,232.95,226.09,atr,ATR ratio 0.316 < 0.6 (below entry threshold),0.3161987921039891
AMZN,2025-07-29 16:40:00,MODEL4,long,231.0,226.09,atr,ATR ratio 0.244 < 0.6 (below entry threshold),0.2438740417854173
AMZN,2025-07-29 16:45:00,MODEL4,long,231.0,226.09,atr,ATR ratio 0.244 < 0.6 (below entry threshold),0.2438740417854173
AMZN,2025-07-29 16:50:00,MODEL4,long,231.05,226.09,atr,ATR ratio 0.244 < 0.6 (below entry threshold),0.2438740417854173
AMZN,2025-07-29 16:55:00,LP1,long,231.0,226.09,atr,ATR ratio 0.244 < 0.6 (below entry threshold),0.2438740417854173
AMZN,2025-07-31 16:50:00,MODEL4,long,229.1,226.09,atr,ATR ratio 0.392 < 0.6 (below entry threshold),0.3923676138803527
AMZN,2025-07-31 16:55:00,LP1,long,229.1,226.09,atr,ATR ratio 0.392 < 0.6 (below entry threshold),0.3923676138803527
AMZN,2025-07-31 17:00:00,MODEL4,long,229.93,226.09,atr,ATR ratio 0.550 < 0.6 (below entry threshold),0.5500338369791309
AMZN,2025-07-31 17:20:00,LP2,short,225.8,226.09,atr,ATR ratio 0.319 < 0.6 (below entry threshold),0.318781563002867
